"zip","name","empflag","emp_nf","emp","qp1_nf","qp1","ap_nf","ap","est","city","stabbr","cty_name"
"59014","BRIDGER, MT",,"G",207,"G",1396,"G",6523,43,"BRIDGER","MT","CARBON"
"59015","BROADVIEW, MT",,"G",22,"G",121,"G",653,11,"BROADVIEW","MT","YELLOWSTONE"
"59016","BUSBY, MT",,"G",14,"G",51,"G",311,4,"BUSBY","MT","BIG HORN"
"59018","CLYDE PARK, MT",,"G",235,"G",1571,"G",6365,27,"CLYDE PARK","MT","PARK"
"59019","COLUMBUS, MT",,"G",1188,"H",26818,"H",62938,126,"COLUMBUS","MT","STILLWATER"
"59020","COOKE CITY, MT",,"G",50,"G",173,"G",1102,22,"COOKE CITY","MT","PARK"
"59022","CROW AGENCY, MT",,"G",446,"G",10941,"G",22700,19,"CROW AGENCY","MT","BIG HORN"
"59024","CUSTER, MT","A","D",0,"D",0,"D",0,5,"CUSTER","MT","YELLOWSTONE"
"59025","DECKER, MT","E","D",0,"D",0,"D",0,10,"DECKER","MT","BIG HORN"
"59026","EDGAR, MT",,"G",17,"G",122,"G",522,6,"EDGAR","MT","CARBON"
"59027","EMIGRANT, MT",,"G",101,"G",631,"H",4042,40,"EMIGRANT","MT","PARK"
"59028","FISHTAIL, MT",,"G",47,"G",280,"G",1307,16,"FISHTAIL","MT","STILLWATER"
"59029","FROMBERG, MT",,"G",13,"G",40,"G",205,8,"FROMBERG","MT","CARBON"
"59030","GARDINER, MT",,"G",337,"G",1624,"G",11852,60,"GARDINER","MT","PARK"
"59031","GARRYOWEN, MT","A","D",0,"D",0,"D",0,1,"GARRYOWEN","MT","BIG HORN"
"59032","GRASS RANGE, MT",,"H",23,"G",43,"G",183,4,"GRASS RANGE","MT","FERGUS"
"59033","GREYCLIFF, MT","B","D",0,"D",0,"D",0,2,"GREYCLIFF","MT","SWEET GRASS"
"59034","HARDIN, MT",,"G",1259,"H",11195,"H",42005,162,"HARDIN","MT","BIG HORN"
"59035","FORT SMITH, MT","A","S",0,"S",0,"H",1117,13,"FORT SMITH","MT","BIG HORN"
"59036","HARLOWTON, MT",,"G",302,"H",1639,"H",7337,46,"HARLOWTON","MT","WHEATLAND"
"59037","HUNTLEY, MT",,"G",164,"G",1360,"G",6457,41,"HUNTLEY","MT","YELLOWSTONE"
"59038","HYSHAM, MT",,"G",75,"H",387,"H",1858,19,"HYSHAM","MT","TREASURE"
"59039","INGOMAR, MT","A","D",0,"D",0,"D",0,2,"INGOMAR","MT","ROSEBUD"
"59041","JOLIET, MT","C","S",0,"G",597,"G",3192,45,"JOLIET","MT","CARBON"
"59043","LAME DEER, MT",,"G",300,"G",1218,"G",5543,17,"LAME DEER","MT","ROSEBUD"
"59044","LAUREL, MT",,"H",2469,"H",21086,"H",89853,260,"LAUREL","MT","YELLOWSTONE"
"59046","LAVINA, MT",,"G",14,"G",54,"G",204,7,"LAVINA","MT","GOLDEN VALLEY"
"59047","LIVINGSTON, MT",,"G",3253,"G",21267,"G",94056,554,"LIVINGSTON","MT","PARK"
"59050","LODGE GRASS, MT",,"G",63,"G",281,"G",1272,9,"LODGE GRASS","MT","BIG HORN"
"59052","MC LEOD, MT","E","D",0,"D",0,"D",0,5,"MC LEOD","MT","SWEET GRASS"
"59053","MARTINSDALE, MT",,"G",2,"G",21,"G",131,4,"MARTINSDALE","MT","MEAGHER"
"59054","MELSTONE, MT",,"H",27,"G",90,"G",432,8,"MELSTONE","MT","MUSSELSHELL"
"59057","MOLT, MT",,"G",7,"G",69,"G",271,9,"MOLT","MT","YELLOWSTONE"
"59058","MOSBY, MT","A","D",0,"D",0,"D",0,1,"MOSBY","MT","GARFIELD"
"59059","MUSSELSHELL, MT","A","S",0,"G",19,"G",82,4,"MUSSELSHELL","MT","MUSSELSHELL"
"59061","NYE, MT","F","D",0,"D",0,"D",0,8,"NYE","MT","STILLWATER"
"59062","OTTER, MT","A","D",0,"D",0,"D",0,1,"OTTER","MT","POWDER RIVER"
"59063","PARK CITY, MT",,"G",93,"G",373,"G",1726,25,"PARK CITY","MT","STILLWATER"
"59064","POMPEYS PILLAR, MT",,"G",2,"G",8,"G",47,3,"POMPEYS PILLAR","MT","YELLOWSTONE"
"59065","PRAY, MT","C","D",0,"D",0,"D",0,13,"PRAY","MT","PARK"
"59066","PRYOR, MT","A","D",0,"D",0,"D",0,1,"PRYOR","MT","BIG HORN"
"59067","RAPELJE, MT","A","S",0,"S",0,"H",216,6,"RAPELJE","MT","STILLWATER"
"59068","RED LODGE, MT",,"G",1531,"G",8469,"G",36171,247,"RED LODGE","MT","CARBON"
"59069","REED POINT, MT","A","S",0,"G",61,"H",515,8,"REED POINT","MT","STILLWATER"
"59070","ROBERTS, MT",,"H",45,"G",289,"G",1712,23,"ROBERTS","MT","CARBON"
"59071","ROSCOE, MT","A","D",0,"D",0,"D",0,3,"ROSCOE","MT","CARBON"
"59072","ROUNDUP, MT",,"G",728,"G",5373,"G",24630,103,"ROUNDUP","MT","MUSSELSHELL"
"59074","RYEGATE, MT",,"G",55,"G",307,"G",1481,9,"RYEGATE","MT","GOLDEN VALLEY"
"59075","SAINT XAVIER, MT",,"G",4,"G",26,"G",144,3,"SAINT XAVIER","MT","BIG HORN"
"59078","SHAWMUT, MT","A","D",0,"D",0,"D",0,1,"SHAWMUT","MT","WHEATLAND"
"59079","SHEPHERD, MT",,"G",192,"G",1165,"G",5009,53,"SHEPHERD","MT","YELLOWSTONE"
"59081","SILVER GATE, MT","A","D",0,"D",0,"D",0,1,"SILVER GATE","MT","PARK"
"59085","TWO DOT, MT","A","D",0,"D",0,"D",0,2,"TWO DOT","MT","WHEATLAND"
"59086","WILSALL, MT",,"G",79,"G",310,"G",1620,26,"WILSALL","MT","PARK"
"59087","WINNETT, MT",,"G",49,"G",158,"H",752,15,"WINNETT","MT","PETROLEUM"
"59088","WORDEN, MT",,"G",140,"G",640,"H",2505,31,"WORDEN","MT","YELLOWSTONE"
"59101","BILLINGS, MT",,"G",29087,"G",321968,"G",1356140,1946,"BILLINGS","MT","YELLOWSTONE"
"59102","BILLINGS, MT",,"G",24313,"G",155246,"G",680432,1911,"BILLINGS","MT","YELLOWSTONE"
"59103","BILLINGS, MT",,"G",763,"G",10916,"G",46789,62,"BILLINGS","MT","YELLOWSTONE"
"59104","BILLINGS, MT",,"H",689,"H",7566,"H",35273,25,"BILLINGS","MT","YELLOWSTONE"
"59105","BILLINGS, MT",,"G",5258,"G",31505,"G",149990,668,"BILLINGS","MT","YELLOWSTONE"
"59106","BILLINGS, MT",,"G",1917,"G",14128,"G",72740,300,"BILLINGS","MT","YELLOWSTONE"
"59107","BILLINGS, MT",,"G",310,"G",2331,"G",9468,27,"BILLINGS","MT","YELLOWSTONE"
"59108","BILLINGS, MT",,"G",459,"G",5142,"G",20272,30,"BILLINGS","MT","YELLOWSTONE"
"59116","BILLINGS, MT","C","D",0,"D",0,"D",0,3,"BILLINGS","MT","YELLOWSTONE"
"59201","WOLF POINT, MT",,"H",1211,"H",6622,"H",29447,112,"WOLF POINT","MT","ROOSEVELT"
"59211","ANTELOPE, MT","A","D",0,"D",0,"D",0,1,"ANTELOPE","MT","SHERIDAN"
"59212","BAINVILLE, MT",,"G",53,"G",252,"G",1131,11,"BAINVILLE","MT","ROOSEVELT"
"59213","BROCKTON, MT",,"H",22,"H",141,"G",737,7,"BROCKTON","MT","ROOSEVELT"
"59215","CIRCLE, MT",,"G",354,"G",2545,"G",11093,53,"CIRCLE","MT","MCCONE"
"59217","CRANE, MT","A","D",0,"D",0,"D",0,3,"CRANE","MT","RICHLAND"
"59218","CULBERTSON, MT",,"G",195,"G",1371,"G",6631,40,"CULBERTSON","MT","ROOSEVELT"
"59219","DAGMAR, MT",,"G",9,"G",67,"G",433,4,"DAGMAR","MT","SHERIDAN"
"59221","FAIRVIEW, MT",,"H",316,"H",3315,"H",15570,43,"FAIRVIEW","MT","RICHLAND"
"59222","FLAXVILLE, MT",,"G",10,"G",52,"G",287,6,"FLAXVILLE","MT","DANIELS"
"59223","FORT PECK, MT",,"G",23,"G",87,"G",686,12,"FORT PECK","MT","VALLEY"
"59225","FRAZER, MT",,"G",13,"G",47,"G",245,4,"FRAZER","MT","VALLEY"
"59226","FROID, MT",,"G",45,"H",352,"H",1439,9,"FROID","MT","ROOSEVELT"
"59230","GLASGOW, MT",,"G",1894,"G",12236,"G",53845,211,"GLASGOW","MT","VALLEY"
"59231","SAINT MARIE, MT",,"G",12,"G",102,"G",442,5,"SAINT MARIE","MT","VALLEY"
"59241","HINSDALE, MT",,"G",12,"G",57,"G",223,6,"HINSDALE","MT","VALLEY"
"59243","LAMBERT, MT",,"G",106,"G",1356,"G",5732,16,"LAMBERT","MT","RICHLAND"
"59244","LARSLAN, MT","A","D",0,"D",0,"D",0,1,"LARSLAN","MT","VALLEY"
"59247","MEDICINE LAKE, MT","B","S",0,"S",0,"H",2502,13,"MEDICINE LAKE","MT","SHERIDAN"
"59248","NASHUA, MT",,"H",31,"H",55,"H",411,12,"NASHUA","MT","VALLEY"
"59250","OPHEIM, MT",,"G",47,"G",451,"G",1902,5,"OPHEIM","MT","VALLEY"
"59252","OUTLOOK, MT","A","D",0,"D",0,"D",0,4,"OUTLOOK","MT","SHERIDAN"
"59253","PEERLESS, MT","B","D",0,"D",0,"D",0,2,"PEERLESS","MT","DANIELS"
"59254","PLENTYWOOD, MT",,"H",741,"G",4506,"G",19341,124,"PLENTYWOOD","MT","SHERIDAN"
"59255","POPLAR, MT",,"G",402,"G",2198,"G",9749,37,"POPLAR","MT","ROOSEVELT"
"59256","RAYMOND, MT","B","D",0,"D",0,"D",0,3,"RAYMOND","MT","SHERIDAN"
"59257","REDSTONE, MT","A","D",0,"D",0,"D",0,1,"REDSTONE","MT","SHERIDAN"
"59258","RESERVE, MT","A","D",0,"D",0,"D",0,2,"RESERVE","MT","SHERIDAN"
"59259","RICHEY, MT","B","S",0,"H",191,"H",836,9,"RICHEY","MT","DAWSON"
"59260","RICHLAND, MT","A","D",0,"D",0,"D",0,1,"RICHLAND","MT","VALLEY"
"59261","SACO, MT","B","D",0,"D",0,"D",0,9,"SACO","MT","PHILLIPS"
"59262","SAVAGE, MT","B","S",0,"H",932,"G",3798,19,"SAVAGE","MT","RICHLAND"
"59263","SCOBEY, MT","E","D",0,"D",0,"D",0,60,"SCOBEY","MT","DANIELS"
"59270","SIDNEY, MT",,"G",4304,"G",41740,"G",182579,415,"SIDNEY","MT","RICHLAND"
"59273","VANDALIA, MT","A","D",0,"D",0,"D",0,1,"VANDALIA","MT","VALLEY"
"59274","VIDA, MT","B","D",0,"D",0,"D",0,3,"VIDA","MT","MCCONE"
"59275","WESTBY, MT",,"G",32,"G",91,"G",343,9,"WESTBY","MT","SHERIDAN"
"59276","WHITETAIL, MT","A","D",0,"D",0,"D",0,1,"WHITETAIL","MT","DANIELS"
"59301","MILES CITY, MT",,"H",4158,"G",28601,"G",131800,411,"MILES CITY","MT","CUSTER"
"59311","ALZADA, MT","A","S",0,"S",0,"H",128,5,"ALZADA","MT","CARTER"
"59313","BAKER, MT",,"G",1063,"G",12005,"G",50711,135,"BAKER","MT","FALLON"
"59314","BIDDLE, MT","A","D",0,"D",0,"D",0,4,"BIDDLE","MT","POWDER RIVER"
"59315","BLOOMFIELD, MT",,"G",9,"S",0,"H",549,3,"BLOOMFIELD","MT","DAWSON"
"59317","BROADUS, MT",,"G",297,"G",1273,"G",5810,72,"BROADUS","MT","POWDER RIVER"
"59319","CAPITOL, MT","A","D",0,"D",0,"D",0,2,"CAPITOL","MT","CARTER"
"59323","COLSTRIP, MT",,"G",1152,"G",18923,"G",71676,59,"COLSTRIP","MT","ROSEBUD"
"59324","EKALAKA, MT","C","S",0,"H",659,"H",2934,23,"EKALAKA","MT","CARTER"
"59326","FALLON, MT","A","D",0,"D",0,"D",0,4,"FALLON","MT","PRAIRIE"
"59327","FORSYTH, MT",,"G",729,"G",4166,"G",20237,86,"FORSYTH","MT","ROSEBUD"
"59330","GLENDIVE, MT",,"H",2753,"H",19377,"G",83535,314,"GLENDIVE","MT","DAWSON"
"59332","HAMMOND, MT","A","D",0,"D",0,"D",0,2,"HAMMOND","MT","CARTER"
"59333","HATHAWAY, MT","A","D",0,"D",0,"D",0,1,"HATHAWAY","MT","ROSEBUD"
"59336","ISMAY, MT",,"G",8,"S",0,"H",300,5,"ISMAY","MT","CUSTER"
"59337","JORDAN, MT",,"G",127,"G",460,"G",2035,25,"JORDAN","MT","GARFIELD"
"59338","KINSEY, MT","B","S",0,"S",0,"H",312,4,"KINSEY","MT","CUSTER"
"59339","LINDSAY, MT","A","D",0,"D",0,"D",0,3,"LINDSAY","MT","DAWSON"
"59341","MILDRED, MT","A","D",0,"D",0,"D",0,1,"MILDRED","MT","PRAIRIE"
"59344","PLEVNA, MT","A","D",0,"D",0,"D",0,7,"PLEVNA","MT","FALLON"
"59345","POWDERVILLE, MT","A","D",0,"D",0,"D",0,1,"POWDERVILLE","MT","POWDER RIVER"
"59347","ROSEBUD, MT","A","D",0,"D",0,"D",0,2,"ROSEBUD","MT","ROSEBUD"
"59349","TERRY, MT",,"G",150,"G",791,"G",3335,35,"TERRY","MT","PRAIRIE"
"59351","VOLBORG, MT","A","D",0,"D",0,"D",0,1,"VOLBORG","MT","CUSTER"
"59353","WIBAUX, MT",,"G",206,"G",1371,"G",6098,37,"WIBAUX","MT","WIBAUX"
"59354","WILLARD, MT","A","D",0,"D",0,"D",0,1,"WILLARD","MT","FALLON"
"59401","GREAT FALLS, MT",,"G",7059,"G",57995,"G",254505,625,"GREAT FALLS","MT","CASCADE"
"59402","MALMSTROM AFB, MT","C","S",0,"H",951,"H",3887,18,"MALMSTROM AFB","MT","CASCADE"
"59403","GREAT FALLS, MT",,"G",982,"G",10281,"G",40542,76,"GREAT FALLS","MT","CASCADE"
"59404","GREAT FALLS, MT",,"G",6908,"G",45335,"G",194498,611,"GREAT FALLS","MT","CASCADE"
"59405","GREAT FALLS, MT",,"G",12528,"H",94336,"G",401421,883,"GREAT FALLS","MT","CASCADE"
"59406","GREAT FALLS, MT",,"H",145,"G",937,"G",4281,15,"GREAT FALLS","MT","CASCADE"
"59410","AUGUSTA, MT",,"G",48,"H",190,"H",1153,21,"AUGUSTA","MT","LEWIS AND CLARK"
"59411","BABB, MT",,"G",9,"G",48,"G",400,7,"BABB","MT","GLACIER"
"59412","BELT, MT",,"G",89,"G",480,"G",2053,29,"BELT","MT","CASCADE"
"59414","BLACK EAGLE, MT",,"G",618,"G",3668,"G",17628,62,"BLACK EAGLE","MT","CASCADE"
"59416","BRADY, MT",,"G",28,"G",128,"G",529,10,"BRADY","MT","PONDERA"
"59417","BROWNING, MT",,"G",665,"G",5235,"H",27195,52,"BROWNING","MT","GLACIER"
"59419","BYNUM, MT","A","D",0,"D",0,"D",0,3,"BYNUM","MT","TETON"
"59420","CARTER, MT",,"G",8,"G",43,"G",263,5,"CARTER","MT","CHOUTEAU"
"59421","CASCADE, MT",,"G",112,"G",647,"G",3195,36,"CASCADE","MT","CASCADE"
"59422","CHOTEAU, MT",,"G",621,"G",3541,"G",14873,99,"CHOTEAU","MT","TETON"
"59424","COFFEE CREEK, MT","A","D",0,"D",0,"D",0,2,"COFFEE CREEK","MT","FERGUS"
"59425","CONRAD, MT",,"G",1032,"G",7284,"G",29206,139,"CONRAD","MT","PONDERA"
"59427","CUT BANK, MT",,"G",1152,"G",9137,"G",39871,165,"CUT BANK","MT","GLACIER"
"59430","DENTON, MT",,"H",58,"H",349,"H",1654,15,"DENTON","MT","FERGUS"
"59432","DUPUYER, MT","A","D",0,"D",0,"D",0,2,"DUPUYER","MT","PONDERA"
"59433","DUTTON, MT",,"G",63,"G",315,"G",1697,12,"DUTTON","MT","TETON"
"59434","EAST GLACIER PARK, MT","C","D",0,"D",0,"D",0,27,"EAST GLACIER PARK","MT","GLACIER"
"59435","ETHRIDGE, MT","B","D",0,"D",0,"D",0,2,"ETHRIDGE","MT","TOOLE"
"59436","FAIRFIELD, MT",,"G",389,"G",3180,"G",14130,56,"FAIRFIELD","MT","TETON"
"59440","FLOWEREE, MT",,"G",18,"G",118,"G",539,3,"FLOWEREE","MT","CHOUTEAU"
"59442","FORT BENTON, MT",,"G",433,"G",2301,"G",11041,84,"FORT BENTON","MT","CHOUTEAU"
"59443","FORT SHAW, MT",,"G",3,"G",33,"G",167,4,"FORT SHAW","MT","CASCADE"
"59444","GALATA, MT","A","D",0,"D",0,"D",0,2,"GALATA","MT","TOOLE"
"59446","GERALDINE, MT","B","D",0,"D",0,"D",0,12,"GERALDINE","MT","CHOUTEAU"
"59447","GEYSER, MT",,"G",12,"G",27,"G",129,5,"GEYSER","MT","JUDITH BASIN"
"59448","HEART BUTTE, MT","A","D",0,"D",0,"D",0,1,"HEART BUTTE","MT","PONDERA"
"59450","HIGHWOOD, MT",,"G",5,"G",18,"G",101,4,"HIGHWOOD","MT","CHOUTEAU"
"59451","HILGER, MT","B","D",0,"D",0,"D",0,7,"HILGER","MT","FERGUS"
"59452","HOBSON, MT",,"G",45,"G",136,"G",741,13,"HOBSON","MT","JUDITH BASIN"
"59453","JUDITH GAP, MT",,"G",9,"G",70,"G",313,7,"JUDITH GAP","MT","WHEATLAND"
"59454","KEVIN, MT",,"H",93,"H",734,"H",3314,12,"KEVIN","MT","TOOLE"
"59457","LEWISTOWN, MT",,"G",3023,"G",20294,"G",97286,381,"LEWISTOWN","MT","FERGUS"
"59460","LOMA, MT","A","D",0,"D",0,"D",0,3,"LOMA","MT","CHOUTEAU"
"59462","MOCCASIN, MT","A","D",0,"D",0,"D",0,5,"MOCCASIN","MT","JUDITH BASIN"
"59463","MONARCH, MT",,"G",12,"G",67,"G",259,5,"MONARCH","MT","CASCADE"
"59464","MOORE, MT",,"G",55,"G",401,"G",1746,14,"MOORE","MT","FERGUS"
"59465","NEIHART, MT","B","D",0,"D",0,"D",0,4,"NEIHART","MT","CASCADE"
"59466","OILMONT, MT",,"G",92,"G",957,"G",5294,6,"OILMONT","MT","TOOLE"
"59467","PENDROY, MT","A","D",0,"D",0,"D",0,2,"PENDROY","MT","TETON"
"59468","POWER, MT",,"G",30,"G",161,"G",635,8,"POWER","MT","TETON"
"59469","RAYNESFORD, MT",,"G",5,"G",17,"G",62,4,"RAYNESFORD","MT","JUDITH BASIN"
"59471","ROY, MT",,"G",11,"H",82,"H",324,6,"ROY","MT","FERGUS"
"59472","SAND COULEE, MT","A","D",0,"D",0,"D",0,2,"SAND COULEE","MT","CASCADE"
"59474","SHELBY, MT",,"H",1169,"G",7915,"G",36210,147,"SHELBY","MT","TOOLE"
"59477","SIMMS, MT",,"G",2,"S",0,"G",168,6,"SIMMS","MT","CASCADE"
"59479","STANFORD, MT",,"G",83,"H",510,"H",2607,23,"STANFORD","MT","JUDITH BASIN"
"59480","STOCKETT, MT",,"G",14,"G",107,"G",435,5,"STOCKETT","MT","CASCADE"
"59482","SUNBURST, MT",,"G",36,"G",292,"G",1256,12,"SUNBURST","MT","TOOLE"
"59483","SUN RIVER, MT","B","S",0,"H",132,"H",828,11,"SUN RIVER","MT","CASCADE"
"59484","SWEET GRASS, MT",,"G",99,"G",839,"G",3399,16,"SWEET GRASS","MT","TOOLE"
"59485","ULM, MT",,"H",49,"H",185,"G",1065,10,"ULM","MT","CASCADE"
"59486","VALIER, MT",,"H",296,"H",2356,"G",10697,29,"VALIER","MT","PONDERA"
"59487","VAUGHN, MT",,"H",70,"S",0,"H",1436,25,"VAUGHN","MT","CASCADE"
"59489","WINIFRED, MT",,"G",16,"G",74,"G",396,8,"WINIFRED","MT","FERGUS"
"59501","HAVRE, MT",,"H",4560,"H",31820,"H",138139,482,"HAVRE","MT","HILL"
"59520","BIG SANDY, MT",,"H",229,"H",1084,"H",4824,42,"BIG SANDY","MT","CHOUTEAU"
"59521","BOX ELDER, MT",,"G",421,"G",3662,"G",17646,19,"BOX ELDER","MT","HILL"
"59522","CHESTER, MT",,"G",306,"G",1535,"G",7389,57,"CHESTER","MT","LIBERTY"
"59523","CHINOOK, MT",,"G",627,"G",4996,"G",25259,96,"CHINOOK","MT","BLAINE"
"59524","DODSON, MT",,"G",8,"G",28,"G",173,3,"DODSON","MT","PHILLIPS"
"59525","GILDFORD, MT","B","D",0,"D",0,"D",0,8,"GILDFORD","MT","HILL"
"59526","HARLEM, MT",,"G",408,"G",4586,"G",19085,37,"HARLEM","MT","BLAINE"
"59527","HAYS, MT","B","S",0,"S",0,"H",342,3,"HAYS","MT","BLAINE"
"59528","HINGHAM, MT","A","D",0,"D",0,"D",0,6,"HINGHAM","MT","HILL"
"59529","HOGELAND, MT","A","D",0,"D",0,"D",0,2,"HOGELAND","MT","BLAINE"
"59530","INVERNESS, MT",,"G",12,"G",40,"G",182,3,"INVERNESS","MT","HILL"
"59531","JOPLIN, MT","A","S",0,"H",79,"G",359,7,"JOPLIN","MT","LIBERTY"
"59532","KREMLIN, MT","A","D",0,"D",0,"D",0,6,"KREMLIN","MT","HILL"
"59535","LLOYD, MT","A","D",0,"D",0,"D",0,1,"LLOYD","MT","BLAINE"
"59537","LORING, MT","A","D",0,"D",0,"D",0,2,"LORING","MT","PHILLIPS"
"59538","MALTA, MT",,"G",773,"G",4036,"G",17532,123,"MALTA","MT","PHILLIPS"
"59540","RUDYARD, MT","B","S",0,"G",182,"G",870,12,"RUDYARD","MT","HILL"
"59542","TURNER, MT","A","S",0,"G",38,"G",167,6,"TURNER","MT","BLAINE"
"59544","WHITEWATER, MT","B","D",0,"D",0,"D",0,3,"WHITEWATER","MT","PHILLIPS"
"59545","WHITLASH, MT","A","D",0,"D",0,"D",0,1,"WHITLASH","MT","LIBERTY"
"59546","ZORTMAN, MT","A","D",0,"D",0,"D",0,2,"ZORTMAN","MT","PHILLIPS"
"59547","ZURICH, MT",,"G",2,"G",12,"G",90,4,"ZURICH","MT","BLAINE"
"59601","HELENA, MT",,"G",16701,"G",133943,"G",561583,1470,"HELENA","MT","LEWIS AND CLARK"
"59602","HELENA, MT",,"G",3428,"G",22764,"G",102701,403,"HELENA","MT","LEWIS AND CLARK"
"59604","HELENA, MT",,"G",321,"G",2877,"G",11918,44,"HELENA","MT","LEWIS AND CLARK"
"59620","HELENA, MT","A","D",0,"D",0,"D",0,1,"HELENA","MT","LEWIS AND CLARK"
"59624","HELENA, MT","F","S",0,"H",5751,"H",21434,46,"HELENA","MT","LEWIS AND CLARK"
"59625","HELENA, MT","F","D",0,"D",0,"D",0,2,"HELENA","MT","LEWIS AND CLARK"
"59626","HELENA, MT","A","D",0,"D",0,"D",0,1,"HELENA","MT","LEWIS AND CLARK"
"59631","BASIN, MT","A","S",0,"G",25,"H",242,12,"BASIN","MT","JEFFERSON"
"59632","BOULDER, MT",,"G",261,"G",1038,"G",5186,40,"BOULDER","MT","JEFFERSON"
"59633","CANYON CREEK, MT",,"G",4,"G",7,"G",70,4,"CANYON CREEK","MT","LEWIS AND CLARK"
"59634","CLANCY, MT",,"G",635,"G",4549,"G",21660,105,"CLANCY","MT","JEFFERSON"
"59635","EAST HELENA, MT",,"H",535,"H",3964,"H",18382,107,"EAST HELENA","MT","LEWIS AND CLARK"
"59636","FORT HARRISON, MT","F","D",0,"D",0,"D",0,4,"FORT HARRISON","MT","LEWIS AND CLARK"
"59638","JEFFERSON CITY, MT","B","D",0,"D",0,"D",0,7,"JEFFERSON CITY","MT","JEFFERSON"
"59639","LINCOLN, MT",,"G",197,"G",805,"G",3673,34,"LINCOLN","MT","LEWIS AND CLARK"
"59640","MARYSVILLE, MT",,"G",118,"H",1160,"G",9024,5,"MARYSVILLE","MT","LEWIS AND CLARK"
"59642","RINGLING, MT","A","D",0,"D",0,"D",0,3,"RINGLING","MT","MEAGHER"
"59643","TOSTON, MT",,"G",9,"H",31,"H",262,3,"TOSTON","MT","BROADWATER"
"59644","TOWNSEND, MT",,"G",744,"G",5257,"G",22588,113,"TOWNSEND","MT","BROADWATER"
"59645","WHITE SULPHUR SPRINGS, MT",,"G",258,"G",1032,"G",5221,60,"WHITE SULPHUR SPRINGS","MT","MEAGHER"
"59647","WINSTON, MT","A","D",0,"D",0,"D",0,2,"WINSTON","MT","BROADWATER"
"59648","WOLF CREEK, MT",,"G",65,"G",291,"G",1888,19,"WOLF CREEK","MT","LEWIS AND CLARK"
"59701","BUTTE, MT",,"G",12483,"G",98124,"G",407616,1081,"BUTTE","MT","SILVER BOW"
"59702","BUTTE, MT",,"G",116,"G",1418,"G",5986,13,"BUTTE","MT","SILVER BOW"
"59703","BUTTE, MT","B","S",0,"H",189,"H",773,8,"BUTTE","MT","SILVER BOW"
"59707","BUTTE, MT","A","D",0,"D",0,"D",0,1,"BUTTE","MT","SILVER BOW"
"59710","ALDER, MT",,"G",31,"G",113,"G",1350,17,"ALDER","MT","MADISON"
"59711","ANACONDA, MT",,"G",2191,"G",12836,"G",56937,251,"ANACONDA","MT","DEER LODGE"
"59713","AVON, MT",,"G",11,"G",68,"G",279,4,"AVON","MT","POWELL"
"59714","BELGRADE, MT",,"G",3927,"G",25905,"G",125506,693,"BELGRADE","MT","GALLATIN"
"59715","BOZEMAN, MT",,"G",17233,"G",132872,"G",574614,1922,"BOZEMAN","MT","GALLATIN"
"59716","BIG SKY, MT",,"G",2784,"G",17090,"G",53592,191,"BIG SKY","MT","GALLATIN"
"59717","BOZEMAN, MT",,"G",104,"G",862,"G",3724,11,"BOZEMAN","MT","GALLATIN"
"59718","BOZEMAN, MT",,"G",9771,"G",76274,"G",352444,1289,"BOZEMAN","MT","GALLATIN"
"59719","BOZEMAN, MT","C","S",0,"H",1603,"H",7682,26,"BOZEMAN","MT","GALLATIN"
"59720","CAMERON, MT",,"H",64,"H",872,"H",3618,14,"CAMERON","MT","MADISON"
"59721","CARDWELL, MT",,"H",25,"S",0,"H",507,13,"CARDWELL","MT","JEFFERSON"
"59722","DEER LODGE, MT",,"G",959,"G",5904,"G",26735,123,"DEER LODGE","MT","POWELL"
"59724","DELL, MT","A","D",0,"D",0,"D",0,2,"DELL","MT","BEAVERHEAD"
"59725","DILLON, MT",,"G",2043,"G",12344,"G",55257,312,"DILLON","MT","BEAVERHEAD"
"59727","DIVIDE, MT","A","D",0,"D",0,"D",0,4,"DIVIDE","MT","SILVER BOW"
"59728","ELLISTON, MT",,"G",49,"G",262,"G",1923,12,"ELLISTON","MT","POWELL"
"59729","ENNIS, MT",,"G",525,"G",3080,"G",14917,148,"ENNIS","MT","MADISON"
"59730","GALLATIN GATEWAY, MT",,"G",519,"G",3155,"G",15052,112,"GALLATIN GATEWAY","MT","GALLATIN"
"59731","GARRISON, MT",,"G",8,"G",11,"G",66,4,"GARRISON","MT","POWELL"
"59732","GLEN, MT","A","D",0,"D",0,"D",0,2,"GLEN","MT","BEAVERHEAD"
"59733","GOLD CREEK, MT","A","D",0,"D",0,"D",0,2,"GOLD CREEK","MT","POWELL"
"59735","HARRISON, MT",,"G",23,"G",161,"G",649,6,"HARRISON","MT","MADISON"
"59736","JACKSON, MT",,"G",38,"G",121,"G",610,6,"JACKSON","MT","BEAVERHEAD"
"59739","LIMA, MT","A","S",0,"H",63,"G",300,8,"LIMA","MT","BEAVERHEAD"
"59740","MC ALLISTER, MT","B","S",0,"S",0,"H",560,15,"MC ALLISTER","MT","MADISON"
"59741","MANHATTAN, MT",,"G",672,"G",4290,"G",19446,144,"MANHATTAN","MT","GALLATIN"
"59743","MELROSE, MT","A","S",0,"H",32,"H",275,7,"MELROSE","MT","SILVER BOW"
"59745","NORRIS, MT",,"G",92,"G",604,"G",3105,11,"NORRIS","MT","MADISON"
"59746","POLARIS, MT","B","D",0,"D",0,"D",0,9,"POLARIS","MT","BEAVERHEAD"
